
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 11:43:03 /api/internal/alert ...................................................................... ~ 1s
  2026-04-06 11:43:04 /api/internal/alert .................................................................. ~ 2.41ms
  2026-04-06 11:43:05 /api/internal/alert ................................................................ ~ 511.90ms
  2026-04-06 11:43:06 /api/internal/alert ................................................................ ~ 528.12ms
  2026-04-06 11:43:06 /api/internal/alert ................................................................ ~ 515.89ms
  2026-04-06 11:43:07 /api/internal/alert .................................................................. ~ 1.37ms
  2026-04-06 11:43:08 /api/internal/alert ................................................................ ~ 548.19ms
  2026-04-06 11:43:08 /api/internal/cameras .............................................................. ~ 645.46ms
  2026-04-06 11:43:09 /api/internal/alert .................................................................. ~ 2.33ms
  2026-04-06 11:43:10 /api/internal/alert ................................................................ ~ 519.51ms
  2026-04-06 11:43:11 /api/internal/alert ................................................................. ~ 97.18ms
  2026-04-06 11:43:12 /api/internal/alert ................................................................ ~ 604.37ms
  2026-04-06 11:43:13 /api/internal/alert ................................................................ ~ 608.11ms
  2026-04-06 11:43:14 /api/internal/alert ................................................................ ~ 831.67ms
